m1,m2,initial_period_in_days
7.0,5.25,1.0
7.0,5.25,1.1787686347935873
7.0,5.25,1.3894954943731377
7.0,5.25,1.637893706954064
7.0,5.25,1.93069772888325
7.0,5.25,2.2758459260747883
7.0,5.25,2.6826957952797255
7.0,5.25,3.1622776601683795
7.0,5.25,3.72759372031494
7.0,5.25,4.39397056076079
7.0,5.25,5.17947467923121
7.0,5.25,6.1054022965853285
7.0,5.25,7.196856730011519
7.0,5.25,8.483428982440719
7.0,5.25,10.0
7.0,5.25,11.787686347935873
7.0,5.25,13.894954943731374
7.0,5.25,16.378937069540637
7.0,5.25,19.306977288832496
7.0,5.25,22.758459260747877
7.0,5.25,26.826957952797247
7.0,5.25,31.622776601683793
7.0,5.25,37.2759372031494
7.0,5.25,43.939705607607905
7.0,5.25,51.7947467923121
7.0,5.25,61.054022965853264
7.0,5.25,71.96856730011518
7.0,5.25,84.83428982440716
7.0,5.25,100.0
7.0,5.25,117.87686347935866
7.0,5.25,138.94954943731375
7.0,5.25,163.7893706954063
7.0,5.25,193.06977288832496
7.0,5.25,227.58459260747887
7.0,5.25,268.26957952797244
7.0,5.25,316.22776601683796
7.0,5.25,372.7593720314938
7.0,5.25,439.397056076079
7.0,5.25,517.9474679231207
7.0,5.25,610.5402296585327
7.0,5.25,719.6856730011514
7.0,5.25,848.3428982440716
7.0,5.25,1000.0
7.0,5.25,1178.7686347935867
7.0,5.25,1389.4954943731375
7.0,5.25,1637.893706954063
7.0,5.25,1930.6977288832495
7.0,5.25,2275.8459260747863
7.0,5.25,2682.6957952797247
7.0,5.25,3162.2776601683795
7.417941628613578,5.563456221460184,1.0
7.417941628613578,5.563456221460184,1.1787686347935873
7.417941628613578,5.563456221460184,1.3894954943731377
7.417941628613578,5.563456221460184,1.637893706954064
7.417941628613578,5.563456221460184,1.93069772888325
7.417941628613578,5.563456221460184,2.2758459260747883
7.417941628613578,5.563456221460184,2.6826957952797255
7.417941628613578,5.563456221460184,3.1622776601683795
7.417941628613578,5.563456221460184,3.72759372031494
7.417941628613578,5.563456221460184,4.39397056076079
7.417941628613578,5.563456221460184,5.17947467923121
7.417941628613578,5.563456221460184,6.1054022965853285
7.417941628613578,5.563456221460184,7.196856730011519
7.417941628613578,5.563456221460184,8.483428982440719
7.417941628613578,5.563456221460184,10.0
7.417941628613578,5.563456221460184,11.787686347935873
7.417941628613578,5.563456221460184,13.894954943731374
7.417941628613578,5.563456221460184,16.378937069540637
7.417941628613578,5.563456221460184,19.306977288832496
7.417941628613578,5.563456221460184,22.758459260747877
7.417941628613578,5.563456221460184,26.826957952797247
7.417941628613578,5.563456221460184,31.622776601683793
7.417941628613578,5.563456221460184,37.2759372031494
7.417941628613578,5.563456221460184,43.939705607607905
7.417941628613578,5.563456221460184,51.7947467923121
7.417941628613578,5.563456221460184,61.054022965853264
7.417941628613578,5.563456221460184,71.96856730011518
7.417941628613578,5.563456221460184,84.83428982440716
7.417941628613578,5.563456221460184,100.0
7.417941628613578,5.563456221460184,117.87686347935866
7.417941628613578,5.563456221460184,138.94954943731375
7.417941628613578,5.563456221460184,163.7893706954063
7.417941628613578,5.563456221460184,193.06977288832496
7.417941628613578,5.563456221460184,227.58459260747887
7.417941628613578,5.563456221460184,268.26957952797244
7.417941628613578,5.563456221460184,316.22776601683796
7.417941628613578,5.563456221460184,372.7593720314938
7.417941628613578,5.563456221460184,439.397056076079
7.417941628613578,5.563456221460184,517.9474679231207
7.417941628613578,5.563456221460184,610.5402296585327
