initial_z,Zbase,m1,m2,initial_period_in_days
0.00639,0.00639,0.5,1.0,0.1
0.00639,0.00639,0.5,1.0,0.2043359718
0.00639,0.00639,0.5,1.0,0.4175318937
0.00639,0.00639,0.5,1.0,0.8531678524
0.00639,0.00639,0.5,1.0,1.7433288222
0.00639,0.00639,0.5,1.0,3.5622478903
0.00639,0.00639,0.5,1.0,7.278953844
0.00639,0.00639,0.5,1.0,14.8735210729
0.00639,0.00639,0.5,1.0,30.3919538231
0.00639,0.00639,0.5,1.0,62.1016941892
0.00639,0.00639,0.5,1.0,126.8961003168
0.00639,0.00639,0.5,1.0,259.2943797405
0.00639,0.00639,0.5,1.0,529.8316906284
0.00639,0.00639,0.5,1.0,1082.6367338741
0.00639,0.00639,0.5,1.0,2212.2162910704
0.00639,0.00639,0.6622654813,1.0,0.1
0.00639,0.00639,0.6622654813,1.0,0.2043359718
0.00639,0.00639,0.6622654813,1.0,0.4175318937
0.00639,0.00639,0.6622654813,1.0,0.8531678524
0.00639,0.00639,0.6622654813,1.0,1.7433288222
0.00639,0.00639,0.6622654813,1.0,3.5622478903
0.00639,0.00639,0.6622654813,1.0,7.278953844
0.00639,0.00639,0.6622654813,1.0,14.8735210729
0.00639,0.00639,0.6622654813,1.0,30.3919538231
0.00639,0.00639,0.6622654813,1.0,62.1016941892
0.00639,0.00639,0.6622654813,1.0,126.8961003168
0.00639,0.00639,0.6622654813,1.0,259.2943797405
0.00639,0.00639,0.6622654813,1.0,529.8316906284
0.00639,0.00639,0.6622654813,1.0,1082.6367338741
0.00639,0.00639,0.6622654813,1.0,2212.2162910704
0.00639,0.00639,0.8771911355,1.0,0.1
0.00639,0.00639,0.8771911355,1.0,0.2043359718
0.00639,0.00639,0.8771911355,1.0,0.4175318937
0.00639,0.00639,0.8771911355,1.0,0.8531678524
0.00639,0.00639,0.8771911355,1.0,1.7433288222
0.00639,0.00639,0.8771911355,1.0,3.5622478903
0.00639,0.00639,0.8771911355,1.0,7.278953844
0.00639,0.00639,0.8771911355,1.0,14.8735210729
0.00639,0.00639,0.8771911355,1.0,30.3919538231
0.00639,0.00639,0.8771911355,1.0,62.1016941892
0.00639,0.00639,0.8771911355,1.0,126.8961003168
0.00639,0.00639,0.8771911355,1.0,259.2943797405
0.00639,0.00639,0.8771911355,1.0,529.8316906284
0.00639,0.00639,0.8771911355,1.0,1082.6367338741
