m1,m2,initial_period_in_days
7.0,3.8499999999999996,1.0
7.0,3.8499999999999996,1.1787686347935873
7.0,3.8499999999999996,1.3894954943731377
7.0,3.8499999999999996,1.637893706954064
7.0,3.8499999999999996,1.93069772888325
7.0,3.8499999999999996,2.2758459260747883
7.0,3.8499999999999996,2.6826957952797255
7.0,3.8499999999999996,3.1622776601683795
7.0,3.8499999999999996,3.72759372031494
7.0,3.8499999999999996,4.39397056076079
7.0,3.8499999999999996,5.17947467923121
7.0,3.8499999999999996,6.1054022965853285
7.0,3.8499999999999996,7.196856730011519
7.0,3.8499999999999996,8.483428982440719
7.0,3.8499999999999996,10.0
7.0,3.8499999999999996,11.787686347935873
7.0,3.8499999999999996,13.894954943731374
7.0,3.8499999999999996,16.378937069540637
7.0,3.8499999999999996,19.306977288832496
7.0,3.8499999999999996,22.758459260747877
7.0,3.8499999999999996,26.826957952797247
7.0,3.8499999999999996,31.622776601683793
7.0,3.8499999999999996,37.2759372031494
7.0,3.8499999999999996,43.939705607607905
7.0,3.8499999999999996,51.7947467923121
7.0,3.8499999999999996,61.054022965853264
7.0,3.8499999999999996,71.96856730011518
7.0,3.8499999999999996,84.83428982440716
7.0,3.8499999999999996,100.0
7.0,3.8499999999999996,117.87686347935866
7.0,3.8499999999999996,138.94954943731375
7.0,3.8499999999999996,163.7893706954063
7.0,3.8499999999999996,193.06977288832496
7.0,3.8499999999999996,227.58459260747887
7.0,3.8499999999999996,268.26957952797244
7.0,3.8499999999999996,316.22776601683796
7.0,3.8499999999999996,372.7593720314938
7.0,3.8499999999999996,439.397056076079
7.0,3.8499999999999996,517.9474679231207
7.0,3.8499999999999996,610.5402296585327
7.0,3.8499999999999996,719.6856730011514
7.0,3.8499999999999996,848.3428982440716
7.0,3.8499999999999996,1000.0
7.0,3.8499999999999996,1178.7686347935867
7.0,3.8499999999999996,1389.4954943731375
7.0,3.8499999999999996,1637.893706954063
7.0,3.8499999999999996,1930.6977288832495
7.0,3.8499999999999996,2275.8459260747863
7.0,3.8499999999999996,2682.6957952797247
7.0,3.8499999999999996,3162.2776601683795
7.417941628613578,4.079867895737467,1.0
7.417941628613578,4.079867895737467,1.1787686347935873
7.417941628613578,4.079867895737467,1.3894954943731377
7.417941628613578,4.079867895737467,1.637893706954064
7.417941628613578,4.079867895737467,1.93069772888325
7.417941628613578,4.079867895737467,2.2758459260747883
7.417941628613578,4.079867895737467,2.6826957952797255
7.417941628613578,4.079867895737467,3.1622776601683795
7.417941628613578,4.079867895737467,3.72759372031494
7.417941628613578,4.079867895737467,4.39397056076079
7.417941628613578,4.079867895737467,5.17947467923121
7.417941628613578,4.079867895737467,6.1054022965853285
7.417941628613578,4.079867895737467,7.196856730011519
7.417941628613578,4.079867895737467,8.483428982440719
7.417941628613578,4.079867895737467,10.0
7.417941628613578,4.079867895737467,11.787686347935873
7.417941628613578,4.079867895737467,13.894954943731374
7.417941628613578,4.079867895737467,16.378937069540637
7.417941628613578,4.079867895737467,19.306977288832496
7.417941628613578,4.079867895737467,22.758459260747877
7.417941628613578,4.079867895737467,26.826957952797247
7.417941628613578,4.079867895737467,31.622776601683793
7.417941628613578,4.079867895737467,37.2759372031494
7.417941628613578,4.079867895737467,43.939705607607905
7.417941628613578,4.079867895737467,51.7947467923121
7.417941628613578,4.079867895737467,61.054022965853264
7.417941628613578,4.079867895737467,71.96856730011518
7.417941628613578,4.079867895737467,84.83428982440716
7.417941628613578,4.079867895737467,100.0
7.417941628613578,4.079867895737467,117.87686347935866
7.417941628613578,4.079867895737467,138.94954943731375
7.417941628613578,4.079867895737467,163.7893706954063
7.417941628613578,4.079867895737467,193.06977288832496
7.417941628613578,4.079867895737467,227.58459260747887
7.417941628613578,4.079867895737467,268.26957952797244
7.417941628613578,4.079867895737467,316.22776601683796
7.417941628613578,4.079867895737467,372.7593720314938
7.417941628613578,4.079867895737467,439.397056076079
7.417941628613578,4.079867895737467,517.9474679231207
7.417941628613578,4.079867895737467,610.5402296585327
7.417941628613578,4.079867895737467,719.6856730011514
7.417941628613578,4.079867895737467,848.3428982440716
7.417941628613578,4.079867895737467,1000.0
7.417941628613578,4.079867895737467,1178.7686347935867
7.417941628613578,4.079867895737467,1389.4954943731375
7.417941628613578,4.079867895737467,1637.893706954063
7.417941628613578,4.079867895737467,1930.6977288832495
7.417941628613578,4.079867895737467,2275.8459260747863
7.417941628613578,4.079867895737467,2682.6957952797247
7.417941628613578,4.079867895737467,3162.2776601683795
7.860836857931178,4.323460271862147,1.0
7.860836857931178,4.323460271862147,1.1787686347935873
7.860836857931178,4.323460271862147,1.3894954943731377
7.860836857931178,4.323460271862147,1.637893706954064
7.860836857931178,4.323460271862147,1.93069772888325
7.860836857931178,4.323460271862147,2.2758459260747883
7.860836857931178,4.323460271862147,2.6826957952797255
7.860836857931178,4.323460271862147,3.1622776601683795
7.860836857931178,4.323460271862147,3.72759372031494
7.860836857931178,4.323460271862147,4.39397056076079
7.860836857931178,4.323460271862147,5.17947467923121
7.860836857931178,4.323460271862147,6.1054022965853285
7.860836857931178,4.323460271862147,7.196856730011519
7.860836857931178,4.323460271862147,8.483428982440719
7.860836857931178,4.323460271862147,10.0
7.860836857931178,4.323460271862147,11.787686347935873
7.860836857931178,4.323460271862147,13.894954943731374
7.860836857931178,4.323460271862147,16.378937069540637
7.860836857931178,4.323460271862147,19.306977288832496
7.860836857931178,4.323460271862147,22.758459260747877
7.860836857931178,4.323460271862147,26.826957952797247
7.860836857931178,4.323460271862147,31.622776601683793
7.860836857931178,4.323460271862147,37.2759372031494
7.860836857931178,4.323460271862147,43.939705607607905
7.860836857931178,4.323460271862147,51.7947467923121
7.860836857931178,4.323460271862147,61.054022965853264
7.860836857931178,4.323460271862147,71.96856730011518
7.860836857931178,4.323460271862147,84.83428982440716
7.860836857931178,4.323460271862147,100.0
7.860836857931178,4.323460271862147,117.87686347935866
7.860836857931178,4.323460271862147,138.94954943731375
7.860836857931178,4.323460271862147,163.7893706954063
7.860836857931178,4.323460271862147,193.06977288832496
