m1,m2,initial_period_in_days
7.0,4.2,1.0
7.0,4.2,1.1787686347935873
7.0,4.2,1.3894954943731377
7.0,4.2,1.637893706954064
7.0,4.2,1.93069772888325
7.0,4.2,2.2758459260747883
7.0,4.2,2.6826957952797255
7.0,4.2,3.1622776601683795
7.0,4.2,3.72759372031494
7.0,4.2,4.39397056076079
7.0,4.2,5.17947467923121
7.0,4.2,6.1054022965853285
7.0,4.2,7.196856730011519
7.0,4.2,8.483428982440719
7.0,4.2,10.0
7.0,4.2,11.787686347935873
7.0,4.2,13.894954943731374
7.0,4.2,16.378937069540637
7.0,4.2,19.306977288832496
7.0,4.2,22.758459260747877
7.0,4.2,26.826957952797247
7.0,4.2,31.622776601683793
7.0,4.2,37.2759372031494
7.0,4.2,43.939705607607905
7.0,4.2,51.7947467923121
7.0,4.2,61.054022965853264
7.0,4.2,71.96856730011518
7.0,4.2,84.83428982440716
7.0,4.2,100.0
7.0,4.2,117.87686347935866
7.0,4.2,138.94954943731375
7.0,4.2,163.7893706954063
7.0,4.2,193.06977288832496
7.0,4.2,227.58459260747887
7.0,4.2,268.26957952797244
7.0,4.2,316.22776601683796
7.0,4.2,372.7593720314938
7.0,4.2,439.397056076079
7.0,4.2,517.9474679231207
7.0,4.2,610.5402296585327
7.0,4.2,719.6856730011514
7.0,4.2,848.3428982440716
7.0,4.2,1000.0
7.0,4.2,1178.7686347935867
7.0,4.2,1389.4954943731375
7.0,4.2,1637.893706954063
7.0,4.2,1930.6977288832495
7.0,4.2,2275.8459260747863
7.0,4.2,2682.6957952797247
7.0,4.2,3162.2776601683795
7.417941628613578,4.450764977168147,1.0
7.417941628613578,4.450764977168147,1.1787686347935873
7.417941628613578,4.450764977168147,1.3894954943731377
7.417941628613578,4.450764977168147,1.637893706954064
7.417941628613578,4.450764977168147,1.93069772888325
7.417941628613578,4.450764977168147,2.2758459260747883
7.417941628613578,4.450764977168147,2.6826957952797255
7.417941628613578,4.450764977168147,3.1622776601683795
7.417941628613578,4.450764977168147,3.72759372031494
7.417941628613578,4.450764977168147,4.39397056076079
7.417941628613578,4.450764977168147,5.17947467923121
7.417941628613578,4.450764977168147,6.1054022965853285
7.417941628613578,4.450764977168147,7.196856730011519
7.417941628613578,4.450764977168147,8.483428982440719
7.417941628613578,4.450764977168147,10.0
7.417941628613578,4.450764977168147,11.787686347935873
7.417941628613578,4.450764977168147,13.894954943731374
7.417941628613578,4.450764977168147,16.378937069540637
7.417941628613578,4.450764977168147,19.306977288832496
7.417941628613578,4.450764977168147,22.758459260747877
7.417941628613578,4.450764977168147,26.826957952797247
7.417941628613578,4.450764977168147,31.622776601683793
7.417941628613578,4.450764977168147,37.2759372031494
7.417941628613578,4.450764977168147,43.939705607607905
7.417941628613578,4.450764977168147,51.7947467923121
7.417941628613578,4.450764977168147,61.054022965853264
7.417941628613578,4.450764977168147,71.96856730011518
7.417941628613578,4.450764977168147,84.83428982440716
7.417941628613578,4.450764977168147,100.0
7.417941628613578,4.450764977168147,117.87686347935866
7.417941628613578,4.450764977168147,138.94954943731375
7.417941628613578,4.450764977168147,163.7893706954063
7.417941628613578,4.450764977168147,193.06977288832496
7.417941628613578,4.450764977168147,227.58459260747887
7.417941628613578,4.450764977168147,268.26957952797244
7.417941628613578,4.450764977168147,316.22776601683796
7.417941628613578,4.450764977168147,372.7593720314938
7.417941628613578,4.450764977168147,439.397056076079
7.417941628613578,4.450764977168147,517.9474679231207
7.417941628613578,4.450764977168147,610.5402296585327
7.417941628613578,4.450764977168147,719.6856730011514
7.417941628613578,4.450764977168147,848.3428982440716
7.417941628613578,4.450764977168147,1000.0
7.417941628613578,4.450764977168147,1178.7686347935867
7.417941628613578,4.450764977168147,1389.4954943731375
7.417941628613578,4.450764977168147,1637.893706954063
7.417941628613578,4.450764977168147,1930.6977288832495
7.417941628613578,4.450764977168147,2275.8459260747863
7.417941628613578,4.450764977168147,2682.6957952797247
7.417941628613578,4.450764977168147,3162.2776601683795
7.860836857931178,4.716502114758707,1.0
7.860836857931178,4.716502114758707,1.1787686347935873
7.860836857931178,4.716502114758707,1.3894954943731377
7.860836857931178,4.716502114758707,1.637893706954064
7.860836857931178,4.716502114758707,1.93069772888325
7.860836857931178,4.716502114758707,2.2758459260747883
7.860836857931178,4.716502114758707,2.6826957952797255
7.860836857931178,4.716502114758707,3.1622776601683795
7.860836857931178,4.716502114758707,3.72759372031494
7.860836857931178,4.716502114758707,4.39397056076079
7.860836857931178,4.716502114758707,5.17947467923121
7.860836857931178,4.716502114758707,6.1054022965853285
7.860836857931178,4.716502114758707,7.196856730011519
7.860836857931178,4.716502114758707,8.483428982440719
7.860836857931178,4.716502114758707,10.0
7.860836857931178,4.716502114758707,11.787686347935873
7.860836857931178,4.716502114758707,13.894954943731374
7.860836857931178,4.716502114758707,16.378937069540637
7.860836857931178,4.716502114758707,19.306977288832496
7.860836857931178,4.716502114758707,22.758459260747877
