initial_z,Zbase,m1,m2,initial_period_in_days
0.00142,0.00142,0.2640834254,0.1056333702,0.1396437957
0.00142,0.00142,0.2640834254,0.1056333702,0.1950038968
0.00142,0.00142,0.2640834254,0.1056333702,0.2723108433
0.00142,0.00142,0.2640834254,0.1056333702,0.3802651977
0.00142,0.00142,0.2640834254,0.1056333702,0.5310167558
0.00142,0.00142,0.2640834254,0.1056333702,0.7415319537
0.00142,0.00142,0.2640834254,0.1056333702,1.0355033665
0.00142,0.00142,0.2640834254,0.1056333702,1.4460162057
0.00142,0.00142,0.2640834254,0.1056333702,2.0192719162
0.00142,0.00142,0.2640834254,0.1056333702,2.8197879494
0.00142,0.00142,0.2640834254,0.1056333702,3.9376589236
0.00142,0.00142,0.2640834254,0.1056333702,5.498696383
0.00142,0.00142,0.2640834254,0.1056333702,7.6785883437
0.00142,0.00142,0.2640834254,0.1056333702,10.7226722201
0.00142,0.00142,0.2640834254,0.1056333702,14.9735464897
0.00142,0.00142,0.2640834254,0.1056333702,20.9096286705
0.00142,0.00142,0.2640834254,0.1056333702,29.1989991443
0.00142,0.00142,0.2640834254,0.1056333702,40.7745907144
0.00142,0.00142,0.2640834254,0.1056333702,56.9391861586
0.00142,0.00142,0.2640834254,0.1056333702,79.5120407981
0.00142,0.00142,0.2640834254,0.1056333702,111.0336318168
0.00142,0.00142,0.2640834254,0.1056333702,155.0515779833
0.00142,0.00142,0.2640834254,0.1056333702,216.5199088036
0.00142,0.00142,0.2640834254,0.1056333702,302.3566191205
0.00142,0.00142,0.2640834254,0.1056333702,422.2222595195
0.00142,0.00142,0.2640834254,0.1056333702,589.6071895242
0.00142,0.00142,0.2640834254,0.1056333702,823.3498592289
0.00142,0.00142,0.2640834254,0.1056333702,1149.7569953977
0.00142,0.00142,0.2640834254,0.1056333702,1605.5643098112
0.00142,0.00142,0.2640834254,0.1056333702,2242.0709447806
0.00142,0.00142,0.2640834254,0.1056333702,3130.912969796
0.00142,0.00142,0.2640834254,0.1056333702,4372.1257113904
0.00142,0.00142,0.2640834254,0.1056333702,6105.4022965853
0.00142,0.00142,0.2640834254,0.1188375414,0.1
