initial_z,Zbase,m1,m2,initial_period_in_days
1.42e-05,1.42e-05,1.1961425097,0.2392285019,29.1989991443
1.42e-05,1.42e-05,1.1961425097,0.2392285019,40.7745907144
1.42e-05,1.42e-05,1.1961425097,0.2392285019,56.9391861586
1.42e-05,1.42e-05,1.1961425097,0.2392285019,79.5120407981
1.42e-05,1.42e-05,1.1961425097,0.2392285019,111.0336318168
1.42e-05,1.42e-05,1.1961425097,0.2392285019,155.0515779833
1.42e-05,1.42e-05,1.1961425097,0.2392285019,216.5199088036
1.42e-05,1.42e-05,1.1961425097,0.2392285019,302.3566191205
1.42e-05,1.42e-05,1.1961425097,0.2392285019,422.2222595195
1.42e-05,1.42e-05,1.1961425097,0.2392285019,589.6071895242
1.42e-05,1.42e-05,1.1961425097,0.2392285019,823.3498592289
1.42e-05,1.42e-05,1.1961425097,0.2392285019,1149.7569953977
1.42e-05,1.42e-05,1.1961425097,0.2392285019,1605.5643098112
1.42e-05,1.42e-05,1.1961425097,0.2392285019,2242.0709447806
1.42e-05,1.42e-05,1.1961425097,0.2392285019,3130.912969796
1.42e-05,1.42e-05,1.1961425097,0.2392285019,4372.1257113904
1.42e-05,1.42e-05,1.1961425097,0.2392285019,6105.4022965853
1.42e-05,1.42e-05,1.1961425097,0.2990356274,0.1
1.42e-05,1.42e-05,1.1961425097,0.2990356274,0.1396437957
1.42e-05,1.42e-05,1.1961425097,0.2990356274,0.1950038968
1.42e-05,1.42e-05,1.1961425097,0.2990356274,0.2723108433
1.42e-05,1.42e-05,1.1961425097,0.2990356274,0.3802651977
1.42e-05,1.42e-05,1.1961425097,0.2990356274,0.5310167558
1.42e-05,1.42e-05,1.1961425097,0.2990356274,0.7415319537
1.42e-05,1.42e-05,1.1961425097,0.2990356274,1.0355033665
1.42e-05,1.42e-05,1.1961425097,0.2990356274,1.4460162057
1.42e-05,1.42e-05,1.1961425097,0.2990356274,2.0192719162
1.42e-05,1.42e-05,1.1961425097,0.2990356274,2.8197879494
1.42e-05,1.42e-05,1.1961425097,0.2990356274,3.9376589236
1.42e-05,1.42e-05,1.1961425097,0.2990356274,5.498696383
1.42e-05,1.42e-05,1.1961425097,0.2990356274,7.6785883437
1.42e-05,1.42e-05,1.1961425097,0.2990356274,10.7226722201
1.42e-05,1.42e-05,1.1961425097,0.2990356274,14.9735464897
1.42e-05,1.42e-05,1.1961425097,0.2990356274,20.9096286705
1.42e-05,1.42e-05,1.1961425097,0.2990356274,29.1989991443
1.42e-05,1.42e-05,1.1961425097,0.2990356274,40.7745907144
1.42e-05,1.42e-05,1.1961425097,0.2990356274,56.9391861586
1.42e-05,1.42e-05,1.1961425097,0.2990356274,79.5120407981
1.42e-05,1.42e-05,1.1961425097,0.2990356274,111.0336318168
1.42e-05,1.42e-05,1.1961425097,0.2990356274,155.0515779833
1.42e-05,1.42e-05,1.1961425097,0.2990356274,216.5199088036
1.42e-05,1.42e-05,1.1961425097,0.2990356274,302.3566191205
1.42e-05,1.42e-05,1.1961425097,0.2990356274,422.2222595195
1.42e-05,1.42e-05,1.1961425097,0.2990356274,589.6071895242
1.42e-05,1.42e-05,1.1961425097,0.2990356274,823.3498592289
1.42e-05,1.42e-05,1.1961425097,0.2990356274,1149.7569953977
1.42e-05,1.42e-05,1.1961425097,0.2990356274,1605.5643098112
1.42e-05,1.42e-05,1.1961425097,0.2990356274,2242.0709447806
1.42e-05,1.42e-05,1.1961425097,0.2990356274,3130.912969796
1.42e-05,1.42e-05,1.1961425097,0.2990356274,4372.1257113904
1.42e-05,1.42e-05,1.1961425097,0.2990356274,6105.4022965853
1.42e-05,1.42e-05,1.1961425097,0.3588427529,0.1
1.42e-05,1.42e-05,1.1961425097,0.3588427529,0.1396437957
1.42e-05,1.42e-05,1.1961425097,0.3588427529,0.1950038968
1.42e-05,1.42e-05,1.1961425097,0.3588427529,0.2723108433
1.42e-05,1.42e-05,1.1961425097,0.3588427529,0.3802651977
1.42e-05,1.42e-05,1.1961425097,0.3588427529,0.5310167558
1.42e-05,1.42e-05,1.1961425097,0.3588427529,0.7415319537
1.42e-05,1.42e-05,1.1961425097,0.3588427529,1.0355033665
1.42e-05,1.42e-05,1.1961425097,0.3588427529,1.4460162057
1.42e-05,1.42e-05,1.1961425097,0.3588427529,2.0192719162
1.42e-05,1.42e-05,1.1961425097,0.3588427529,2.8197879494
1.42e-05,1.42e-05,1.1961425097,0.3588427529,3.9376589236
1.42e-05,1.42e-05,1.1961425097,0.3588427529,5.498696383
1.42e-05,1.42e-05,1.1961425097,0.3588427529,7.6785883437
1.42e-05,1.42e-05,1.1961425097,0.3588427529,10.7226722201
1.42e-05,1.42e-05,1.1961425097,0.3588427529,14.9735464897
1.42e-05,1.42e-05,1.1961425097,0.3588427529,20.9096286705
1.42e-05,1.42e-05,1.1961425097,0.3588427529,29.1989991443
1.42e-05,1.42e-05,1.1961425097,0.3588427529,40.7745907144
1.42e-05,1.42e-05,1.1961425097,0.3588427529,56.9391861586
1.42e-05,1.42e-05,1.1961425097,0.3588427529,79.5120407981
1.42e-05,1.42e-05,1.1961425097,0.3588427529,111.0336318168
1.42e-05,1.42e-05,1.1961425097,0.3588427529,155.0515779833
1.42e-05,1.42e-05,1.1961425097,0.3588427529,216.5199088036
1.42e-05,1.42e-05,1.1961425097,0.3588427529,302.3566191205
1.42e-05,1.42e-05,1.1961425097,0.3588427529,422.2222595195
1.42e-05,1.42e-05,1.1961425097,0.3588427529,589.6071895242
1.42e-05,1.42e-05,1.1961425097,0.3588427529,823.3498592289
1.42e-05,1.42e-05,1.1961425097,0.3588427529,1149.7569953977
