initial_z,Zbase,m1,m2,initial_period_in_days
0.000142,0.000142,0.8653714112,0.1298057117,0.2723108433
0.000142,0.000142,0.8653714112,0.1298057117,0.3802651977
0.000142,0.000142,0.8653714112,0.1298057117,0.5310167558
0.000142,0.000142,0.8653714112,0.1298057117,0.7415319537
0.000142,0.000142,0.8653714112,0.1298057117,1.0355033665
0.000142,0.000142,0.8653714112,0.1298057117,1.4460162057
0.000142,0.000142,0.8653714112,0.1298057117,2.0192719162
0.000142,0.000142,0.8653714112,0.1298057117,2.8197879494
0.000142,0.000142,0.8653714112,0.1298057117,3.9376589236
0.000142,0.000142,0.8653714112,0.1298057117,5.498696383
0.000142,0.000142,0.8653714112,0.1298057117,7.6785883437
0.000142,0.000142,0.8653714112,0.1298057117,10.7226722201
0.000142,0.000142,0.8653714112,0.1298057117,14.9735464897
0.000142,0.000142,0.8653714112,0.1298057117,20.9096286705
0.000142,0.000142,0.8653714112,0.1298057117,29.1989991443
0.000142,0.000142,0.8653714112,0.1298057117,40.7745907144
0.000142,0.000142,0.8653714112,0.1298057117,56.9391861586
0.000142,0.000142,0.8653714112,0.1298057117,79.5120407981
0.000142,0.000142,0.8653714112,0.1298057117,111.0336318168
0.000142,0.000142,0.8653714112,0.1298057117,155.0515779833
0.000142,0.000142,0.8653714112,0.1298057117,216.5199088036
0.000142,0.000142,0.8653714112,0.1298057117,302.3566191205
0.000142,0.000142,0.8653714112,0.1298057117,422.2222595195
0.000142,0.000142,0.8653714112,0.1298057117,589.6071895242
0.000142,0.000142,0.8653714112,0.1298057117,823.3498592289
0.000142,0.000142,0.8653714112,0.1298057117,1149.7569953977
0.000142,0.000142,0.8653714112,0.1298057117,1605.5643098112
0.000142,0.000142,0.8653714112,0.1298057117,2242.0709447806
0.000142,0.000142,0.8653714112,0.1298057117,3130.912969796
0.000142,0.000142,0.8653714112,0.1298057117,4372.1257113904
0.000142,0.000142,0.8653714112,0.1298057117,6105.4022965853
0.000142,0.000142,0.8653714112,0.1730742822,0.1
0.000142,0.000142,0.8653714112,0.1730742822,0.1396437957
0.000142,0.000142,0.8653714112,0.1730742822,0.1950038968
0.000142,0.000142,0.8653714112,0.1730742822,0.2723108433
0.000142,0.000142,0.8653714112,0.1730742822,0.3802651977
0.000142,0.000142,0.8653714112,0.1730742822,0.5310167558
0.000142,0.000142,0.8653714112,0.1730742822,0.7415319537
0.000142,0.000142,0.8653714112,0.1730742822,1.0355033665
0.000142,0.000142,0.8653714112,0.1730742822,1.4460162057
0.000142,0.000142,0.8653714112,0.1730742822,2.0192719162
0.000142,0.000142,0.8653714112,0.1730742822,2.8197879494
0.000142,0.000142,0.8653714112,0.1730742822,3.9376589236
0.000142,0.000142,0.8653714112,0.1730742822,5.498696383
0.000142,0.000142,0.8653714112,0.1730742822,7.6785883437
0.000142,0.000142,0.8653714112,0.1730742822,10.7226722201
0.000142,0.000142,0.8653714112,0.1730742822,14.9735464897
0.000142,0.000142,0.8653714112,0.1730742822,20.9096286705
0.000142,0.000142,0.8653714112,0.1730742822,29.1989991443
0.000142,0.000142,0.8653714112,0.1730742822,40.7745907144
0.000142,0.000142,0.8653714112,0.1730742822,56.9391861586
0.000142,0.000142,0.8653714112,0.1730742822,79.5120407981
0.000142,0.000142,0.8653714112,0.1730742822,111.0336318168
0.000142,0.000142,0.8653714112,0.1730742822,155.0515779833
0.000142,0.000142,0.8653714112,0.1730742822,216.5199088036
0.000142,0.000142,0.8653714112,0.1730742822,302.3566191205
0.000142,0.000142,0.8653714112,0.1730742822,422.2222595195
0.000142,0.000142,0.8653714112,0.1730742822,589.6071895242
0.000142,0.000142,0.8653714112,0.1730742822,823.3498592289
0.000142,0.000142,0.8653714112,0.1730742822,1149.7569953977
0.000142,0.000142,0.8653714112,0.1730742822,1605.5643098112
0.000142,0.000142,0.8653714112,0.1730742822,2242.0709447806
0.000142,0.000142,0.8653714112,0.1730742822,3130.912969796
0.000142,0.000142,0.8653714112,0.1730742822,4372.1257113904
0.000142,0.000142,0.8653714112,0.1730742822,6105.4022965853
0.000142,0.000142,0.8653714112,0.2163428528,0.1
0.000142,0.000142,0.8653714112,0.2163428528,0.1396437957
0.000142,0.000142,0.8653714112,0.2163428528,0.1950038968
0.000142,0.000142,0.8653714112,0.2163428528,0.2723108433
0.000142,0.000142,0.8653714112,0.2163428528,0.3802651977
0.000142,0.000142,0.8653714112,0.2163428528,0.5310167558
0.000142,0.000142,0.8653714112,0.2163428528,0.7415319537
0.000142,0.000142,0.8653714112,0.2163428528,1.0355033665
0.000142,0.000142,0.8653714112,0.2163428528,1.4460162057
0.000142,0.000142,0.8653714112,0.2163428528,2.0192719162
0.000142,0.000142,0.8653714112,0.2163428528,2.8197879494
0.000142,0.000142,0.8653714112,0.2163428528,3.9376589236
0.000142,0.000142,0.8653714112,0.2163428528,5.498696383
0.000142,0.000142,0.8653714112,0.2163428528,7.6785883437
0.000142,0.000142,0.8653714112,0.2163428528,10.7226722201
0.000142,0.000142,0.8653714112,0.2163428528,14.9735464897
0.000142,0.000142,0.8653714112,0.2163428528,20.9096286705
0.000142,0.000142,0.8653714112,0.2163428528,29.1989991443
0.000142,0.000142,0.8653714112,0.2163428528,40.7745907144
0.000142,0.000142,0.8653714112,0.2163428528,56.9391861586
0.000142,0.000142,0.8653714112,0.2163428528,79.5120407981
0.000142,0.000142,0.8653714112,0.2163428528,111.0336318168
0.000142,0.000142,0.8653714112,0.2163428528,155.0515779833
0.000142,0.000142,0.8653714112,0.2163428528,216.5199088036
0.000142,0.000142,0.8653714112,0.2163428528,302.3566191205
0.000142,0.000142,0.8653714112,0.2163428528,422.2222595195
0.000142,0.000142,0.8653714112,0.2163428528,589.6071895242
0.000142,0.000142,0.8653714112,0.2163428528,823.3498592289
0.000142,0.000142,0.8653714112,0.2163428528,1149.7569953977
0.000142,0.000142,0.8653714112,0.2163428528,1605.5643098112
0.000142,0.000142,0.8653714112,0.2163428528,2242.0709447806
0.000142,0.000142,0.8653714112,0.2163428528,3130.912969796
0.000142,0.000142,0.8653714112,0.2163428528,4372.1257113904
0.000142,0.000142,0.8653714112,0.2163428528,6105.4022965853
0.000142,0.000142,0.8653714112,0.2596114233,0.1
0.000142,0.000142,0.8653714112,0.2596114233,0.1396437957
0.000142,0.000142,0.8653714112,0.2596114233,0.1950038968
0.000142,0.000142,0.8653714112,0.2596114233,0.2723108433
0.000142,0.000142,0.8653714112,0.2596114233,0.3802651977
0.000142,0.000142,0.8653714112,0.2596114233,0.5310167558
0.000142,0.000142,0.8653714112,0.2596114233,0.7415319537
0.000142,0.000142,0.8653714112,0.2596114233,1.0355033665
0.000142,0.000142,0.8653714112,0.2596114233,1.4460162057
0.000142,0.000142,0.8653714112,0.2596114233,2.0192719162
0.000142,0.000142,0.8653714112,0.2596114233,2.8197879494
0.000142,0.000142,0.8653714112,0.2596114233,3.9376589236
0.000142,0.000142,0.8653714112,0.2596114233,5.498696383
0.000142,0.000142,0.8653714112,0.2596114233,7.6785883437
0.000142,0.000142,0.8653714112,0.2596114233,10.7226722201
0.000142,0.000142,0.8653714112,0.2596114233,14.9735464897
0.000142,0.000142,0.8653714112,0.2596114233,20.9096286705
0.000142,0.000142,0.8653714112,0.2596114233,29.1989991443
0.000142,0.000142,0.8653714112,0.2596114233,40.7745907144
0.000142,0.000142,0.8653714112,0.2596114233,56.9391861586
0.000142,0.000142,0.8653714112,0.2596114233,79.5120407981
0.000142,0.000142,0.8653714112,0.2596114233,111.0336318168
0.000142,0.000142,0.8653714112,0.2596114233,155.0515779833
0.000142,0.000142,0.8653714112,0.2596114233,216.5199088036
0.000142,0.000142,0.8653714112,0.2596114233,302.3566191205
0.000142,0.000142,0.8653714112,0.2596114233,422.2222595195
0.000142,0.000142,0.8653714112,0.2596114233,589.6071895242
0.000142,0.000142,0.8653714112,0.2596114233,823.3498592289
0.000142,0.000142,0.8653714112,0.2596114233,1149.7569953977
0.000142,0.000142,0.8653714112,0.2596114233,1605.5643098112
0.000142,0.000142,0.8653714112,0.2596114233,2242.0709447806
0.000142,0.000142,0.8653714112,0.2596114233,3130.912969796
0.000142,0.000142,0.8653714112,0.2596114233,4372.1257113904
0.000142,0.000142,0.8653714112,0.2596114233,6105.4022965853
0.000142,0.000142,0.8653714112,0.3028799939,0.1
0.000142,0.000142,0.8653714112,0.3028799939,0.1396437957
0.000142,0.000142,0.8653714112,0.3028799939,0.1950038968
0.000142,0.000142,0.8653714112,0.3028799939,0.2723108433
0.000142,0.000142,0.8653714112,0.3028799939,0.3802651977
0.000142,0.000142,0.8653714112,0.3028799939,0.5310167558
0.000142,0.000142,0.8653714112,0.3028799939,0.7415319537
0.000142,0.000142,0.8653714112,0.3028799939,1.0355033665
0.000142,0.000142,0.8653714112,0.3028799939,1.4460162057
0.000142,0.000142,0.8653714112,0.3028799939,2.0192719162
0.000142,0.000142,0.8653714112,0.3028799939,2.8197879494
0.000142,0.000142,0.8653714112,0.3028799939,3.9376589236
0.000142,0.000142,0.8653714112,0.3028799939,5.498696383
0.000142,0.000142,0.8653714112,0.3028799939,7.6785883437
0.000142,0.000142,0.8653714112,0.3028799939,10.7226722201
0.000142,0.000142,0.8653714112,0.3028799939,14.9735464897
0.000142,0.000142,0.8653714112,0.3028799939,20.9096286705
0.000142,0.000142,0.8653714112,0.3028799939,29.1989991443
0.000142,0.000142,0.8653714112,0.3028799939,40.7745907144
0.000142,0.000142,0.8653714112,0.3028799939,56.9391861586
0.000142,0.000142,0.8653714112,0.3028799939,79.5120407981
0.000142,0.000142,0.8653714112,0.3028799939,111.0336318168
0.000142,0.000142,0.8653714112,0.3028799939,155.0515779833
0.000142,0.000142,0.8653714112,0.3028799939,216.5199088036
0.000142,0.000142,0.8653714112,0.3028799939,302.3566191205
0.000142,0.000142,0.8653714112,0.3028799939,422.2222595195
0.000142,0.000142,0.8653714112,0.3028799939,589.6071895242
0.000142,0.000142,0.8653714112,0.3028799939,823.3498592289
0.000142,0.000142,0.8653714112,0.3028799939,1149.7569953977
0.000142,0.000142,0.8653714112,0.3028799939,1605.5643098112
0.000142,0.000142,0.8653714112,0.3028799939,2242.0709447806
0.000142,0.000142,0.8653714112,0.3028799939,3130.912969796
0.000142,0.000142,0.8653714112,0.3028799939,4372.1257113904
0.000142,0.000142,0.8653714112,0.3028799939,6105.4022965853
0.000142,0.000142,0.8653714112,0.3461485645,0.1
0.000142,0.000142,0.8653714112,0.3461485645,0.1396437957
0.000142,0.000142,0.8653714112,0.3461485645,0.1950038968
0.000142,0.000142,0.8653714112,0.3461485645,0.2723108433
0.000142,0.000142,0.8653714112,0.3461485645,0.3802651977
0.000142,0.000142,0.8653714112,0.3461485645,0.5310167558
0.000142,0.000142,0.8653714112,0.3461485645,0.7415319537
0.000142,0.000142,0.8653714112,0.3461485645,1.0355033665
0.000142,0.000142,0.8653714112,0.3461485645,1.4460162057
0.000142,0.000142,0.8653714112,0.3461485645,2.0192719162
0.000142,0.000142,0.8653714112,0.3461485645,2.8197879494
0.000142,0.000142,0.8653714112,0.3461485645,3.9376589236
0.000142,0.000142,0.8653714112,0.3461485645,5.498696383
0.000142,0.000142,0.8653714112,0.3461485645,7.6785883437
0.000142,0.000142,0.8653714112,0.3461485645,10.7226722201
0.000142,0.000142,0.8653714112,0.3461485645,14.9735464897
0.000142,0.000142,0.8653714112,0.3461485645,20.9096286705
0.000142,0.000142,0.8653714112,0.3461485645,29.1989991443
0.000142,0.000142,0.8653714112,0.3461485645,40.7745907144
0.000142,0.000142,0.8653714112,0.3461485645,56.9391861586
0.000142,0.000142,0.8653714112,0.3461485645,79.5120407981
0.000142,0.000142,0.8653714112,0.3461485645,111.0336318168
0.000142,0.000142,0.8653714112,0.3461485645,155.0515779833
0.000142,0.000142,0.8653714112,0.3461485645,216.5199088036
0.000142,0.000142,0.8653714112,0.3461485645,302.3566191205
0.000142,0.000142,0.8653714112,0.3461485645,422.2222595195
0.000142,0.000142,0.8653714112,0.3461485645,589.6071895242
0.000142,0.000142,0.8653714112,0.3461485645,823.3498592289
0.000142,0.000142,0.8653714112,0.3461485645,1149.7569953977
0.000142,0.000142,0.8653714112,0.3461485645,1605.5643098112
0.000142,0.000142,0.8653714112,0.3461485645,2242.0709447806
0.000142,0.000142,0.8653714112,0.3461485645,3130.912969796
0.000142,0.000142,0.8653714112,0.3461485645,4372.1257113904
0.000142,0.000142,0.8653714112,0.3461485645,6105.4022965853
0.000142,0.000142,0.8653714112,0.389417135,0.1
0.000142,0.000142,0.8653714112,0.389417135,0.1396437957
0.000142,0.000142,0.8653714112,0.389417135,0.1950038968
0.000142,0.000142,0.8653714112,0.389417135,0.2723108433
0.000142,0.000142,0.8653714112,0.389417135,0.3802651977
0.000142,0.000142,0.8653714112,0.389417135,0.5310167558
0.000142,0.000142,0.8653714112,0.389417135,0.7415319537
0.000142,0.000142,0.8653714112,0.389417135,1.0355033665
0.000142,0.000142,0.8653714112,0.389417135,1.4460162057
0.000142,0.000142,0.8653714112,0.389417135,2.0192719162
0.000142,0.000142,0.8653714112,0.389417135,2.8197879494
0.000142,0.000142,0.8653714112,0.389417135,3.9376589236
0.000142,0.000142,0.8653714112,0.389417135,5.498696383
0.000142,0.000142,0.8653714112,0.389417135,7.6785883437
0.000142,0.000142,0.8653714112,0.389417135,10.7226722201
0.000142,0.000142,0.8653714112,0.389417135,14.9735464897
0.000142,0.000142,0.8653714112,0.389417135,20.9096286705
0.000142,0.000142,0.8653714112,0.389417135,29.1989991443
0.000142,0.000142,0.8653714112,0.389417135,40.7745907144
0.000142,0.000142,0.8653714112,0.389417135,56.9391861586
0.000142,0.000142,0.8653714112,0.389417135,79.5120407981
0.000142,0.000142,0.8653714112,0.389417135,111.0336318168
0.000142,0.000142,0.8653714112,0.389417135,155.0515779833
0.000142,0.000142,0.8653714112,0.389417135,216.5199088036
0.000142,0.000142,0.8653714112,0.389417135,302.3566191205
0.000142,0.000142,0.8653714112,0.389417135,422.2222595195
0.000142,0.000142,0.8653714112,0.389417135,589.6071895242
0.000142,0.000142,0.8653714112,0.389417135,823.3498592289
0.000142,0.000142,0.8653714112,0.389417135,1149.7569953977
0.000142,0.000142,0.8653714112,0.389417135,1605.5643098112
0.000142,0.000142,0.8653714112,0.389417135,2242.0709447806
0.000142,0.000142,0.8653714112,0.389417135,3130.912969796
0.000142,0.000142,0.8653714112,0.389417135,4372.1257113904
0.000142,0.000142,0.8653714112,0.389417135,6105.4022965853
0.000142,0.000142,0.8653714112,0.4326857056,0.1
0.000142,0.000142,0.8653714112,0.4326857056,0.1396437957
0.000142,0.000142,0.8653714112,0.4326857056,0.1950038968
0.000142,0.000142,0.8653714112,0.4326857056,0.2723108433
0.000142,0.000142,0.8653714112,0.4326857056,0.3802651977
0.000142,0.000142,0.8653714112,0.4326857056,0.5310167558
0.000142,0.000142,0.8653714112,0.4326857056,0.7415319537
0.000142,0.000142,0.8653714112,0.4326857056,1.0355033665
0.000142,0.000142,0.8653714112,0.4326857056,1.4460162057
