initial_z,Zbase,m1,m2,initial_period_in_days
0.000142,0.000142,0.4066133687,0.1219840106,14.9735464897
0.000142,0.000142,0.4066133687,0.1219840106,20.9096286705
0.000142,0.000142,0.4066133687,0.1219840106,29.1989991443
0.000142,0.000142,0.4066133687,0.1219840106,40.7745907144
0.000142,0.000142,0.4066133687,0.1219840106,56.9391861586
0.000142,0.000142,0.4066133687,0.1219840106,79.5120407981
0.000142,0.000142,0.4066133687,0.1219840106,111.0336318168
0.000142,0.000142,0.4066133687,0.1219840106,155.0515779833
0.000142,0.000142,0.4066133687,0.1219840106,216.5199088036
0.000142,0.000142,0.4066133687,0.1219840106,302.3566191205
0.000142,0.000142,0.4066133687,0.1219840106,422.2222595195
0.000142,0.000142,0.4066133687,0.1219840106,589.6071895242
0.000142,0.000142,0.4066133687,0.1219840106,823.3498592289
0.000142,0.000142,0.4066133687,0.1219840106,1149.7569953977
0.000142,0.000142,0.4066133687,0.1219840106,1605.5643098112
0.000142,0.000142,0.4066133687,0.1219840106,2242.0709447806
0.000142,0.000142,0.4066133687,0.1219840106,3130.912969796
0.000142,0.000142,0.4066133687,0.1219840106,4372.1257113904
0.000142,0.000142,0.4066133687,0.1219840106,6105.4022965853
0.000142,0.000142,0.4066133687,0.142314679,0.1
0.000142,0.000142,0.4066133687,0.142314679,0.1396437957
0.000142,0.000142,0.4066133687,0.142314679,0.1950038968
0.000142,0.000142,0.4066133687,0.142314679,0.2723108433
0.000142,0.000142,0.4066133687,0.142314679,0.3802651977
0.000142,0.000142,0.4066133687,0.142314679,0.5310167558
0.000142,0.000142,0.4066133687,0.142314679,0.7415319537
0.000142,0.000142,0.4066133687,0.142314679,1.0355033665
0.000142,0.000142,0.4066133687,0.142314679,1.4460162057
0.000142,0.000142,0.4066133687,0.142314679,2.0192719162
0.000142,0.000142,0.4066133687,0.142314679,2.8197879494
0.000142,0.000142,0.4066133687,0.142314679,3.9376589236
0.000142,0.000142,0.4066133687,0.142314679,5.498696383
0.000142,0.000142,0.4066133687,0.142314679,7.6785883437
0.000142,0.000142,0.4066133687,0.142314679,10.7226722201
0.000142,0.000142,0.4066133687,0.142314679,14.9735464897
0.000142,0.000142,0.4066133687,0.142314679,20.9096286705
0.000142,0.000142,0.4066133687,0.142314679,29.1989991443
0.000142,0.000142,0.4066133687,0.142314679,40.7745907144
0.000142,0.000142,0.4066133687,0.142314679,56.9391861586
0.000142,0.000142,0.4066133687,0.142314679,79.5120407981
0.000142,0.000142,0.4066133687,0.142314679,111.0336318168
0.000142,0.000142,0.4066133687,0.142314679,155.0515779833
0.000142,0.000142,0.4066133687,0.142314679,216.5199088036
0.000142,0.000142,0.4066133687,0.142314679,302.3566191205
0.000142,0.000142,0.4066133687,0.142314679,422.2222595195
0.000142,0.000142,0.4066133687,0.142314679,589.6071895242
0.000142,0.000142,0.4066133687,0.142314679,823.3498592289
0.000142,0.000142,0.4066133687,0.142314679,1149.7569953977
0.000142,0.000142,0.4066133687,0.142314679,1605.5643098112
0.000142,0.000142,0.4066133687,0.142314679,2242.0709447806
0.000142,0.000142,0.4066133687,0.142314679,3130.912969796
0.000142,0.000142,0.4066133687,0.142314679,4372.1257113904
0.000142,0.000142,0.4066133687,0.142314679,6105.4022965853
0.000142,0.000142,0.4066133687,0.1626453475,0.1
0.000142,0.000142,0.4066133687,0.1626453475,0.1396437957
0.000142,0.000142,0.4066133687,0.1626453475,0.1950038968
0.000142,0.000142,0.4066133687,0.1626453475,0.2723108433
0.000142,0.000142,0.4066133687,0.1626453475,0.3802651977
0.000142,0.000142,0.4066133687,0.1626453475,0.5310167558
0.000142,0.000142,0.4066133687,0.1626453475,0.7415319537
0.000142,0.000142,0.4066133687,0.1626453475,1.0355033665
0.000142,0.000142,0.4066133687,0.1626453475,1.4460162057
0.000142,0.000142,0.4066133687,0.1626453475,2.0192719162
0.000142,0.000142,0.4066133687,0.1626453475,2.8197879494
0.000142,0.000142,0.4066133687,0.1626453475,3.9376589236
0.000142,0.000142,0.4066133687,0.1626453475,5.498696383
0.000142,0.000142,0.4066133687,0.1626453475,7.6785883437
0.000142,0.000142,0.4066133687,0.1626453475,10.7226722201
0.000142,0.000142,0.4066133687,0.1626453475,14.9735464897
0.000142,0.000142,0.4066133687,0.1626453475,20.9096286705
0.000142,0.000142,0.4066133687,0.1626453475,29.1989991443
0.000142,0.000142,0.4066133687,0.1626453475,40.7745907144
0.000142,0.000142,0.4066133687,0.1626453475,56.9391861586
0.000142,0.000142,0.4066133687,0.1626453475,79.5120407981
0.000142,0.000142,0.4066133687,0.1626453475,111.0336318168
0.000142,0.000142,0.4066133687,0.1626453475,155.0515779833
0.000142,0.000142,0.4066133687,0.1626453475,216.5199088036
0.000142,0.000142,0.4066133687,0.1626453475,302.3566191205
0.000142,0.000142,0.4066133687,0.1626453475,422.2222595195
0.000142,0.000142,0.4066133687,0.1626453475,589.6071895242
0.000142,0.000142,0.4066133687,0.1626453475,823.3498592289
0.000142,0.000142,0.4066133687,0.1626453475,1149.7569953977
0.000142,0.000142,0.4066133687,0.1626453475,1605.5643098112
0.000142,0.000142,0.4066133687,0.1626453475,2242.0709447806
0.000142,0.000142,0.4066133687,0.1626453475,3130.912969796
0.000142,0.000142,0.4066133687,0.1626453475,4372.1257113904
0.000142,0.000142,0.4066133687,0.1626453475,6105.4022965853
0.000142,0.000142,0.4066133687,0.1829760159,0.1
0.000142,0.000142,0.4066133687,0.1829760159,0.1396437957
0.000142,0.000142,0.4066133687,0.1829760159,0.1950038968
0.000142,0.000142,0.4066133687,0.1829760159,0.2723108433
0.000142,0.000142,0.4066133687,0.1829760159,0.3802651977
0.000142,0.000142,0.4066133687,0.1829760159,0.5310167558
0.000142,0.000142,0.4066133687,0.1829760159,0.7415319537
0.000142,0.000142,0.4066133687,0.1829760159,1.0355033665
0.000142,0.000142,0.4066133687,0.1829760159,1.4460162057
0.000142,0.000142,0.4066133687,0.1829760159,2.0192719162
0.000142,0.000142,0.4066133687,0.1829760159,2.8197879494
0.000142,0.000142,0.4066133687,0.1829760159,3.9376589236
0.000142,0.000142,0.4066133687,0.1829760159,5.498696383
0.000142,0.000142,0.4066133687,0.1829760159,7.6785883437
0.000142,0.000142,0.4066133687,0.1829760159,10.7226722201
0.000142,0.000142,0.4066133687,0.1829760159,14.9735464897
0.000142,0.000142,0.4066133687,0.1829760159,20.9096286705
0.000142,0.000142,0.4066133687,0.1829760159,29.1989991443
0.000142,0.000142,0.4066133687,0.1829760159,40.7745907144
0.000142,0.000142,0.4066133687,0.1829760159,56.9391861586
0.000142,0.000142,0.4066133687,0.1829760159,79.5120407981
0.000142,0.000142,0.4066133687,0.1829760159,111.0336318168
0.000142,0.000142,0.4066133687,0.1829760159,155.0515779833
0.000142,0.000142,0.4066133687,0.1829760159,216.5199088036
0.000142,0.000142,0.4066133687,0.1829760159,302.3566191205
0.000142,0.000142,0.4066133687,0.1829760159,422.2222595195
0.000142,0.000142,0.4066133687,0.1829760159,589.6071895242
0.000142,0.000142,0.4066133687,0.1829760159,823.3498592289
0.000142,0.000142,0.4066133687,0.1829760159,1149.7569953977
0.000142,0.000142,0.4066133687,0.1829760159,1605.5643098112
0.000142,0.000142,0.4066133687,0.1829760159,2242.0709447806
0.000142,0.000142,0.4066133687,0.1829760159,3130.912969796
0.000142,0.000142,0.4066133687,0.1829760159,4372.1257113904
0.000142,0.000142,0.4066133687,0.1829760159,6105.4022965853
0.000142,0.000142,0.4066133687,0.2033066843,0.1
0.000142,0.000142,0.4066133687,0.2033066843,0.1396437957
0.000142,0.000142,0.4066133687,0.2033066843,0.1950038968
0.000142,0.000142,0.4066133687,0.2033066843,0.2723108433
0.000142,0.000142,0.4066133687,0.2033066843,0.3802651977
0.000142,0.000142,0.4066133687,0.2033066843,0.5310167558
0.000142,0.000142,0.4066133687,0.2033066843,0.7415319537
0.000142,0.000142,0.4066133687,0.2033066843,1.0355033665
0.000142,0.000142,0.4066133687,0.2033066843,1.4460162057
