initial_z,Zbase,m1,m2,initial_period_in_days
0.00284,0.00284,5.5508124513,0.5550812451,0.1
0.00284,0.00284,5.5508124513,0.5550812451,0.1389495494
0.00284,0.00284,5.5508124513,0.5550812451,0.1930697729
0.00284,0.00284,5.5508124513,0.5550812451,0.2682695795
0.00284,0.00284,5.5508124513,0.5550812451,0.372759372
0.00284,0.00284,5.5508124513,0.5550812451,0.5179474679
0.00284,0.00284,5.5508124513,0.5550812451,0.719685673
0.00284,0.00284,5.5508124513,0.5550812451,1.0
0.00284,0.00284,5.5508124513,0.5550812451,1.3894954944
0.00284,0.00284,5.5508124513,0.5550812451,1.9306977289
0.00284,0.00284,5.5508124513,0.5550812451,2.6826957953
0.00284,0.00284,5.5508124513,0.5550812451,3.7275937203
0.00284,0.00284,5.5508124513,0.5550812451,5.1794746792
0.00284,0.00284,5.5508124513,0.5550812451,7.19685673
0.00284,0.00284,5.5508124513,0.5550812451,10.0
0.00284,0.00284,5.5508124513,0.5550812451,13.8949549437
0.00284,0.00284,5.5508124513,0.5550812451,19.3069772888
0.00284,0.00284,5.5508124513,0.5550812451,26.8269579528
0.00284,0.00284,5.5508124513,0.5550812451,37.2759372031
0.00284,0.00284,5.5508124513,0.5550812451,51.7947467923
0.00284,0.00284,5.5508124513,0.5550812451,71.9685673001
0.00284,0.00284,5.5508124513,0.5550812451,100.0
0.00284,0.00284,5.5508124513,0.5550812451,138.9495494373
0.00284,0.00284,5.5508124513,0.5550812451,193.0697728883
0.00284,0.00284,5.5508124513,0.5550812451,268.269579528
0.00284,0.00284,5.5508124513,0.5550812451,372.7593720315
0.00284,0.00284,5.5508124513,0.5550812451,517.9474679231
0.00284,0.00284,5.5508124513,0.5550812451,719.6856730012
0.00284,0.00284,5.5508124513,0.5550812451,1000.0
0.00284,0.00284,5.5508124513,0.5550812451,1389.4954943731
0.00284,0.00284,5.5508124513,0.5550812451,1930.6977288832
0.00284,0.00284,5.5508124513,0.5550812451,2682.6957952797
0.00284,0.00284,5.5508124513,0.5550812451,3727.5937203149
